,Unnamed: 0,S_1_ID,S_1_lat,S_1_lon,ID_t,lat_t,lon_t,order_t,AS1,IDS1,ID_s,lat_s,lon_s,AS2,IDS2,AINT,AP1,AP2,weight,AP2N,rows,cols,easymore_case
206,225,71,51.183546,-114.776299,71,51.18632086625461,-114.7741350238182,71,90325513.27102657,71,45917.0,51.25,-114.75,485478527.5716549,45917,86064556.44098046,0.9528266524513304,0.1772777817207943,0.9528266524513314,0.2036858589641013,95.0,221.0,1
207,224,71,51.183546,-114.776299,71,51.18632086625461,-114.7741350238182,71,90325513.27102657,71,45916.0,51.25,-115.0,485478527.57161736,45916,3671379.734151253,0.0406460987731681,0.0075623936500665,0.0406460987731681,0.0076289226015222,95.0,220.0,1
208,226,71,51.183546,-114.776299,71,51.18632086625461,-114.7741350238182,71,90325513.27102657,71,46398.0,51.0,-114.75,488085265.9845728,46398,589577.0958947615,0.0065272487755004,0.0012079387291182,0.0065272487755004,0.0012079387291182,96.0,221.0,1
209,228,72,50.598633,-114.809234,72,50.59934469068822,-114.81014150471032,72,208672763.289194,72,47359.0,50.5,-115.0,493269764.5568404,47359,22550725.74565992,0.1080674132560724,0.0457168214352642,0.1080674132560722,0.1227033024820062,98.0,220.0,1
210,231,72,50.598633,-114.809234,72,50.59934469068822,-114.81014150471032,72,208672763.289194,72,46878.0,50.75,-115.0,490682360.64757305,46878,30128881.80722748,0.1443833940391763,0.0614020071303667,0.1443833940391761,0.0614020071303667,97.0,220.0,1
211,230,72,50.598633,-114.809234,72,50.59934469068822,-114.81014150471032,72,208672763.289194,72,46879.0,50.75,-114.75,490682360.6476109,46879,30571756.58079455,0.1465057350988637,0.0623045763056275,0.1465057350988634,0.0623045763056276,97.0,221.0,1
212,229,72,50.598633,-114.809234,72,50.59934469068822,-114.81014150471032,72,208672763.289194,72,47360.0,50.5,-114.75,493269764.5568785,47360,125421399.15551244,0.6010434576058892,0.2542653293744507,0.6010434576058881,0.2602669468055185,98.0,221.0,1
213,233,73,50.406847,-114.751123,73,50.40119874312481,-114.74559048555444,73,131835653.54398884,73,47360.0,50.5,-114.75,493269764.5568785,47360,104732518.8229526,0.7944172612457001,0.2123230052769147,0.7944172612457013,0.2173346262187932,98.0,221.0,1
214,232,73,50.406847,-114.751123,73,50.40119874312481,-114.74559048555444,73,131835653.54398884,73,47841.0,50.25,-114.75,495847430.9524992,47841,27103134.72103604,0.2055827387542982,0.0546602302022059,0.2055827387542986,0.103632553678539,99.0,221.0,1
215,235,74,50.323999,-114.694823,74,50.32010607628482,-114.68958316602392,74,98350431.14392388,74,47841.0,50.25,-114.75,495847430.9524992,47841,86820311.88009733,0.8827649342283652,0.1750948103397847,0.8827649342283652,0.3319693726909886,99.0,221.0,1
216,237,74,50.323999,-114.694823,74,50.32010607628482,-114.68958316602392,74,98350431.14392388,74,47360.0,50.5,-114.75,493269764.5568785,47360,131878.850848125,0.0013409077043611,0.000267356445345,0.0013409077043611,0.000273667062316,98.0,221.0,1
217,234,74,50.323999,-114.694823,74,50.32010607628482,-114.68958316602392,74,98350431.14392388,74,47842.0,50.25,-114.5,495847430.9524226,47842,11398240.412978424,0.1158941580672736,0.0229873943101504,0.1158941580672736,0.0229873943101504,99.0,222.0,1
218,240,75,51.013434,-114.83528,75,51.0131830315376,-114.85013747114152,75,241843466.4442,75,46399.0,51.0,-114.5,488085265.98449737,46399,498616.1033656096,0.0020617307165527,0.0010215758149549,0.0020617307165527,0.0010215758149549,96.0,222.0,1
219,238,75,51.013434,-114.83528,75,51.0131830315376,-114.85013747114152,75,241843466.4442,75,46398.0,51.0,-114.75,488085265.9845728,46398,138465547.2985173,0.5725420220540262,0.2836913075407071,0.5725420220540253,0.283691307540707,96.0,221.0,1
220,239,75,51.013434,-114.83528,75,51.0131830315376,-114.85013747114152,75,241843466.4442,75,46397.0,51.0,-115.0,488085265.9845351,46397,102879303.04231746,0.4253962472294225,0.2107814150767197,0.4253962472294219,0.2107814150767197,96.0,220.0,1
221,242,76,50.399859,-114.6321,76,50.40059337367694,-114.62651041881612,76,26626092.102488752,76,47841.0,50.25,-114.75,495847430.9524992,47841,296744.96567599964,0.0111448936829998,0.0005984602261747,0.0111448936829998,0.0011346450844442,99.0,221.0,1
222,241,76,50.399859,-114.6321,76,50.40059337367694,-114.62651041881612,76,26626092.102488752,76,47842.0,50.25,-114.5,495847430.9524226,47842,1467330.459652237,0.0551087427326627,0.0029592377978722,0.0551087427326627,0.0029592377978722,99.0,222.0,1
223,244,76,50.399859,-114.6321,76,50.40059337367694,-114.62651041881612,76,26626092.102488752,76,47360.0,50.5,-114.75,493269764.5568785,47360,13651662.476354558,0.5127174661533801,0.0276758549930955,0.5127174661533802,0.0283291091908067,98.0,221.0,1
224,243,76,50.399859,-114.6321,76,50.40059337367694,-114.62651041881612,76,26626092.102488752,76,47361.0,50.5,-114.5,493269764.55680233,47361,11210354.200805956,0.4210288974309572,0.0227266194003971,0.4210288974309573,0.0227266194003971,98.0,222.0,1
225,245,77,50.262765,-114.62301,77,50.24892869636114,-114.6259330661302,77,233963953.2063674,77,47842.0,50.25,-114.5,495847430.9524226,47842,126273859.41606118,0.5397150188545566,0.2546627279554814,0.5397150188545577,0.2546627279554816,99.0,222.0,1
226,247,77,50.262765,-114.62301,77,50.24892869636114,-114.6259330661302,77,233963953.2063674,77,47361.0,50.5,-114.5,493269764.55680233,47361,1714255.450744531,0.0073270066916354,0.0034752899405556,0.0073270066916354,0.0034752899405556,98.0,222.0,1
227,246,77,50.262765,-114.62301,77,50.24892869636114,-114.6259330661302,77,233963953.2063674,77,47841.0,50.25,-114.75,495847430.9524992,47841,105975838.33956122,0.452957974453806,0.2137267064911211,0.4529579744538068,0.4052131559095514,99.0,221.0,1
228,250,78,51.103768,-114.566346,78,51.10299837112407,-114.56643840797068,78,24891767.35406467,78,46399.0,51.0,-114.5,488085265.98449737,46399,20446814.416585743,0.8214287931325578,0.0418918902936831,0.8214287931325581,0.0418918902936831,96.0,222.0,1
229,249,78,51.103768,-114.566346,78,51.10299837112407,-114.56643840797068,78,24891767.35406467,78,45918.0,51.25,-114.5,485478527.5715798,45918,4444952.937478916,0.1785712068674417,0.0091558177860369,0.1785712068674418,0.0104021125692302,95.0,222.0,1
230,252,79,51.298824,-114.627425,79,51.30580184832114,-114.62607055622364,79,88781567.94646126,79,45917.0,51.25,-114.75,485478527.5716549,45917,40609745.16026426,0.4574118941530016,0.083648900731805,0.4574118941530014,0.0961096085001498,95.0,221.0,1
231,251,79,51.298824,-114.627425,79,51.30580184832114,-114.62607055622364,79,88781567.94646126,79,45918.0,51.25,-114.5,485478527.5715798,45918,48171822.78619704,0.5425881058469988,0.0992254446909487,0.5425881058469986,0.1127320649588787,95.0,222.0,1
232,254,80,51.264186,-114.679072,80,51.25972166329482,-114.67597304209738,80,115347699.05133364,80,45917.0,51.25,-114.75,485478527.5716549,45917,95472067.72063586,0.827689399145687,0.1966555929840677,0.8276893991456866,0.2259502741304668,95.0,221.0,1
233,253,80,51.264186,-114.679072,80,51.25972166329482,-114.67597304209738,80,115347699.05133364,80,45918.0,51.25,-114.5,485478527.5715798,45918,19875631.330697827,0.1723106008543135,0.0409402892237439,0.1723106008543134,0.0465131031519316,95.0,222.0,1
234,257,81,51.09101,-114.711197,81,51.09042727746196,-114.7196631590124,81,124145906.07721367,81,46398.0,51.0,-114.75,488085265.9845728,46398,99172305.76639248,0.7988366986883267,0.2031864362189681,0.798836698688327,0.203186436218968,96.0,221.0,1
235,256,81,51.09101,-114.711197,81,51.09042727746196,-114.7196631590124,81,124145906.07721367,81,45917.0,51.25,-114.75,485478527.5716549,45917,9047015.699062496,0.0728740558986747,0.0186352540540058,0.0728740558986747,0.0214112433727458,95.0,221.0,1
236,258,81,51.09101,-114.711197,81,51.09042727746196,-114.7196631590124,81,124145906.07721367,81,46399.0,51.0,-114.5,488085265.98449737,46399,15926584.611758698,0.1282892454129982,0.0326307424577421,0.1282892454129982,0.0326307424577421,96.0,222.0,1
237,260,82,51.01633,-114.629848,82,51.0086067078287,-114.64895070761904,82,86337342.47547041,82,46399.0,51.0,-114.5,488085265.98449737,46399,28727539.05135799,0.3327359660105344,0.0588576239715263,0.3327359660105341,0.0588576239715263,96.0,222.0,1
238,259,82,51.01633,-114.629848,82,51.0086067078287,-114.64895070761904,82,86337342.47547041,82,46398.0,51.0,-114.75,488085265.9845728,46398,57609803.4241125,0.6672640339894665,0.1180322526390981,0.667264033989466,0.118032252639098,96.0,221.0,1
239,261,83,51.197301,-114.573361,83,51.195583092783,-114.572529656008,83,29746084.247220103,83,45918.0,51.25,-114.5,485478527.5715798,45918,25883873.10849636,0.8701606871470928,0.0533162058432749,0.8701606871470932,0.0605736361192975,95.0,222.0,1
240,262,83,51.197301,-114.573361,83,51.195583092783,-114.572529656008,83,29746084.247220103,83,45917.0,51.25,-114.75,485478527.5716549,45917,3862211.138723736,0.1298393128529068,0.0079554726303599,0.1298393128529069,0.0091405547861172,95.0,221.0,1
241,263,84,51.283337,-114.530864,84,51.28530750610012,-114.52962110961444,84,81692265.03398667,84,45918.0,51.25,-114.5,485478527.5715798,45918,81692265.03398667,1.0,0.1682716338508747,1.0,0.1911768580841024,95.0,222.0,1
242,264,85,51.133653,-114.592413,85,51.13938405135663,-114.59921168759196,85,132066906.98351078,85,45918.0,51.25,-114.5,485478527.5715798,45918,50340450.84197385,0.3811738458314853,0.1036924353663645,0.3811738458314858,0.1178071047791599,95.0,222.0,1
243,265,85,51.133653,-114.592413,85,51.13938405135663,-114.59921168759196,85,132066906.98351078,85,45917.0,51.25,-114.75,485478527.5716549,45917,43381096.24671674,0.328478172447342,0.0893573943706786,0.3284781724473425,0.1026684644320022,95.0,221.0,1
244,266,85,51.133653,-114.592413,85,51.13938405135663,-114.59921168759196,85,132066906.98351078,85,46398.0,51.0,-114.75,488085265.9845728,46398,9305415.445667673,0.0704598574935165,0.0190651431095684,0.0704598574935166,0.0190651431095684,96.0,221.0,1
245,267,85,51.133653,-114.592413,85,51.13938405135663,-114.59921168759196,85,132066906.98351078,85,46399.0,51.0,-114.5,488085265.98449737,46399,29039944.44915236,0.2198881242276548,0.059497687131729,0.2198881242276551,0.059497687131729,96.0,222.0,1
246,268,86,50.070149,-114.602102,86,50.08101711435904,-114.605819956783,86,237547793.51114556,86,48323.0,50.0,-114.5,498415313.3194773,48323,122590423.43303546,0.5160663528844086,0.2459603871650241,0.5160663528844084,0.2459603871650241,100.0,222.0,1
247,271,86,50.070149,-114.602102,86,50.08101711435904,-114.605819956783,86,237547793.51114556,86,47841.0,50.25,-114.75,495847430.9524992,47841,41335060.07437113,0.1740073416949323,0.0833624568649442,0.1740073416949322,0.1580502726364766,99.0,221.0,1
248,269,86,50.070149,-114.602102,86,50.08101711435904,-114.605819956783,86,237547793.51114556,86,48322.0,50.0,-114.75,498415313.3195543,48322,61453920.91905964,0.2587012912674193,0.1232986212035966,0.2587012912674192,0.5429909926652822,100.0,221.0,1
249,270,86,50.070149,-114.602102,86,50.08101711435904,-114.605819956783,86,237547793.51114556,86,47842.0,50.25,-114.5,495847430.9524226,47842,12168389.084679415,0.0512250141532402,0.0245405911679453,0.0512250141532402,0.0245405911679453,99.0,222.0,1
250,273,87,49.974647,-114.582719,87,49.97434030266629,-114.58386658764093,87,68443485.12764744,87,48322.0,50.0,-114.75,498415313.3195543,48322,13136682.458269889,0.1919347390590924,0.0263568997725545,0.1919347390590925,0.1160723374793205,100.0,221.0,1
251,272,87,49.974647,-114.582719,87,49.97434030266629,-114.58386658764093,87,68443485.12764744,87,48323.0,50.0,-114.5,498415313.3194773,48323,55306802.66937751,0.8080652609409069,0.1109652957912362,0.8080652609409075,0.1109652957912362,100.0,222.0,1
252,274,88,51.279402,-114.417785,88,51.28006916331551,-114.4105955285245,88,170036975.38458374,88,45919.0,51.25,-114.25,485478527.57157993,45919,46033830.46543228,0.2707283540025018,0.0948215582174125,0.2707283540025015,0.0987537072603956,95.0,223.0,1
253,275,88,51.279402,-114.417785,88,51.28006916331551,-114.4105955285245,88,170036975.38458374,88,45918.0,51.25,-114.5,485478527.5715798,45918,124003144.91915172,0.7292716459974996,0.2554245715859564,0.7292716459974986,0.290193100023954,95.0,222.0,1
254,276,89,50.747986,-114.652859,89,50.74579932461197,-114.67244814619774,89,131127510.04088476,89,46879.0,50.75,-114.75,490682360.6476109,46879,89970875.16099483,0.686132720227376,0.1833586906247246,0.6861327202273756,0.1833586906247246,97.0,221.0,1
255,277,89,50.747986,-114.652859,89,50.74579932461197,-114.67244814619774,89,131127510.04088476,89,46880.0,50.75,-114.5,490682360.6475352,46880,41156634.879890025,0.3138672797726246,0.0838763285184679,0.3138672797726244,0.0838763285184679,97.0,222.0,1
256,278,90,50.698147,-114.570907,90,50.70539108864699,-114.5805199662444,90,130137085.50837436,90,46879.0,50.75,-114.75,490682360.6476109,46879,38216258.44165471,0.2936615515274889,0.0778839051626315,0.2936615515274884,0.0778839051626315,97.0,221.0,1
257,279,90,50.698147,-114.570907,90,50.70539108864699,-114.5805199662444,90,130137085.50837436,90,46880.0,50.75,-114.5,490682360.6475352,46880,91920827.06671987,0.7063384484725128,0.1873326502819775,0.7063384484725116,0.1873326502819775,97.0,222.0,1
258,280,91,49.444594,-114.541773,91,49.44469403607243,-114.53578408210213,91,64529335.03467983,91,49285.0,49.5,-114.5,503521541.1307602,49285,64529335.03467983,1.0,0.1281560564216698,1.0,0.1436921827843891,102.0,222.0,1
259,283,92,49.809821,-114.56932,92,49.81628340588822,-114.5629140220866,92,151513302.84261867,92,48323.0,50.0,-114.5,498415313.3194773,48323,638484.421060155,0.0042140485956099,0.0012810289009938,0.0042140485956099,0.0012810289009938,100.0,222.0,1
260,282,92,49.809821,-114.56932,92,49.81628340588822,-114.5629140220866,92,151513302.84261867,92,48803.0,49.75,-114.75,500973365.3873198,48803,21668393.44225436,0.1430131416563597,0.0432525857447566,0.1430131416563596,0.3852814879851336,101.0,221.0,1
261,281,92,49.809821,-114.56932,92,49.81628340588822,-114.5629140220866,92,151513302.84261867,92,48804.0,49.75,-114.5,500973365.3872424,48804,129206424.97930422,0.8527728097480308,0.2579107671311632,0.8527728097480305,0.257910767131163,101.0,222.0,1
262,285,93,49.773723,-114.490778,93,49.77224055358123,-114.49020512879136,93,66148619.77913076,93,48804.0,49.75,-114.5,500973365.3872424,48804,66148619.77913076,1.0,0.1320401928513688,1.0,0.1320401928513687,101.0,222.0,1
263,287,94,50.477502,-114.594828,94,50.47181688418559,-114.5934531117314,94,140675907.59868976,94,47360.0,50.5,-114.75,493269764.5568785,47360,55678962.14058169,0.3957960043834846,0.1128773059719159,0.3957960043834851,0.1155416346429136,98.0,221.0,1
264,286,94,50.477502,-114.594828,94,50.47181688418559,-114.5934531117314,94,140675907.59868976,94,47361.0,50.5,-114.5,493269764.55680233,47361,84996945.45810787,0.604203995616514,0.172313309198014,0.6042039956165148,0.172313309198014,98.0,222.0,1
265,288,95,50.406811,-114.499233,95,50.41173592332007,-114.49906560630012,95,92499753.80525978,95,47842.0,50.25,-114.5,495847430.9524226,47842,10054256.035150684,0.1086949491381129,0.0202769146465849,0.108694949138113,0.0202769146465849,99.0,222.0,1
266,289,95,50.406811,-114.499233,95,50.41173592332007,-114.49906560630012,95,92499753.80525978,95,47361.0,50.5,-114.5,493269764.55680233,47361,82445497.77010901,0.8913050508618862,0.1671407892680902,0.8913050508618869,0.1671407892680903,98.0,222.0,1
267,290,96,49.504913,-114.501953,96,49.50487981581577,-114.5017443275895,96,106139310.4191454,96,49285.0,49.5,-114.5,503521541.1307602,49285,106139310.4191454,1.0,0.2107939814864483,1.0,0.236348153675539,102.0,222.0,1
268,291,97,49.958469,-114.461027,97,49.95715824171752,-114.46074613985616,97,39464955.10449099,97,48323.0,50.0,-114.5,498415313.3194773,48323,39464955.10449099,1.0,0.0791808639298257,1.0,0.0791808639298257,100.0,222.0,1
269,293,98,50.099075,-114.437417,98,50.08964187428018,-114.43439090449694,98,356151621.218764,98,48324.0,50.0,-114.25,498415313.3194773,48324,79906006.77842188,0.2243595199847204,0.1603201278994476,0.2243595199847205,0.1603201278994476,100.0,223.0,1
270,292,98,50.099075,-114.437417,98,50.08964187428018,-114.43439090449694,98,356151621.218764,98,48323.0,50.0,-114.5,498415313.3194773,48323,148896631.06864855,0.4180709063154585,0.2987400809918693,0.4180709063154587,0.2987400809918692,100.0,222.0,1
271,295,98,50.099075,-114.437417,98,50.08964187428018,-114.43439090449694,98,356151621.218764,98,47842.0,50.25,-114.5,495847430.9524226,47842,127348983.37169346,0.3575695736998207,0.2568309835287072,0.3575695736998208,0.2568309835287075,99.0,222.0,1
272,297,99,50.535284,-114.51241,99,50.52957466329561,-114.51550225759728,99,125273247.73706833,99,47360.0,50.5,-114.75,493269764.5568785,47360,5384742.593876895,0.0429839785520588,0.0109164254142237,0.0429839785520588,0.0111740940834526,98.0,221.0,1
273,296,99,50.535284,-114.51241,99,50.52957466329561,-114.51550225759728,99,125273247.73706833,99,47361.0,50.5,-114.5,493269764.55680233,47361,119888505.14319146,0.9570160214479414,0.243048558329761,0.9570160214479412,0.243048558329761,98.0,222.0,1
274,299,100,50.500246,-114.407642,100,50.502701826548005,-114.40669844955892,100,19472107.733645856,100,47361.0,50.5,-114.5,493269764.55680233,47361,19077666.54084599,0.979743271853498,0.0386759293020667,0.979743271853498,0.0386759293020667,98.0,222.0,1
275,298,100,50.500246,-114.407642,100,50.502701826548005,-114.40669844955892,100,19472107.733645856,100,47362.0,50.5,-114.25,493269764.55680233,47362,394441.1927998666,0.0202567281465021,0.0007996459972653,0.0202567281465021,0.0007996459972653,98.0,223.0,1
276,303,101,49.911899,-114.577144,101,49.90753377810584,-114.56432887539891,101,156215464.36127442,101,48322.0,50.0,-114.75,498415313.3195543,48322,38586082.330497496,0.2470055220734147,0.0774175297173471,0.2470055220734149,0.3409366698553974,100.0,221.0,1
277,300,101,49.911899,-114.577144,101,49.90753377810584,-114.56432887539891,101,156215464.36127442,101,48804.0,49.75,-114.5,500973365.3872424,48804,8812407.206471227,0.0564118747302191,0.0175905703083823,0.0564118747302192,0.0175905703083823,101.0,222.0,1
278,302,101,49.911899,-114.577144,101,49.90753377810584,-114.56432887539891,101,156215464.36127442,101,48323.0,50.0,-114.5,498415313.3194773,48323,104591218.32045192,0.6695317825805466,0.2098475217863348,0.6695317825805474,0.2098475217863347,100.0,222.0,1
279,301,101,49.911899,-114.577144,101,49.90753377810584,-114.56432887539891,101,156215464.36127442,101,48803.0,49.75,-114.75,500973365.3873198,48803,4225756.503853618,0.0270508206158184,0.0084350921542236,0.0270508206158185,0.0751373542300878,101.0,221.0,1
280,305,102,49.924079,-114.386031,102,49.924384412169296,-114.384570232854,102,19401869.453786347,102,48324.0,50.0,-114.25,498415313.3194773,48324,7033096.472653545,0.3624958146123909,0.0141109157056445,0.3624958146123907,0.0141109157056445,100.0,223.0,1
281,304,102,49.924079,-114.386031,102,49.924384412169296,-114.384570232854,102,19401869.453786347,102,48323.0,50.0,-114.5,498415313.3194773,48323,12368772.981132813,0.6375041853876096,0.0248161977583634,0.6375041853876092,0.0248161977583634,100.0,222.0,1
282,306,103,50.792811,-114.523677,103,50.79389120105943,-114.5269119180771,103,116565198.00224952,103,46879.0,50.75,-114.75,490682360.6476109,46879,15753750.897783328,0.1351496944866795,0.0321058023707867,0.1351496944866796,0.0321058023707868,97.0,221.0,1
283,307,103,50.792811,-114.523677,103,50.79389120105943,-114.5269119180771,103,116565198.00224952,103,46880.0,50.75,-114.5,490682360.6475352,46880,100811447.10446604,0.8648503055133192,0.2054515409346057,0.8648503055133203,0.2054515409346056,97.0,222.0,1
284,308,104,50.713425,-114.4179,104,50.71468362270951,-114.42298365869128,104,46153133.18630551,104,46881.0,50.75,-114.25,490682360.6475352,46881,310952.9961022211,0.0067374189927041,0.0006337154563532,0.0067374189927041,0.0006337154563532,97.0,223.0,1
285,309,104,50.713425,-114.4179,104,50.71468362270951,-114.42298365869128,104,46153133.18630551,104,46880.0,50.75,-114.5,490682360.6475352,46880,45842180.19020327,0.9932625810072956,0.0934253681540682,0.9932625810072958,0.0934253681540682,97.0,222.0,1
286,312,105,49.799594,-114.407033,105,49.79594408422255,-114.40481987054235,105,87832935.66532269,105,48323.0,50.0,-114.5,498415313.3194773,48323,377539.76795468014,0.0042983849406246,0.0007574802737103,0.0042983849406246,0.0007574802737103,100.0,222.0,1
287,311,105,49.799594,-114.407033,105,49.79594408422255,-114.40481987054235,105,87832935.66532269,105,48805.0,49.75,-114.25,500973365.3872424,48805,12078657.219554087,0.1375185416274644,0.0241103780242239,0.1375185416274642,0.0241101107829759,101.0,223.0,1
288,310,105,49.799594,-114.407033,105,49.79594408422255,-114.40481987054235,105,87832935.66532269,105,48804.0,49.75,-114.5,500973365.3872424,48804,75376738.67781405,0.8581830734319122,0.1504605711314599,0.8581830734319111,0.1504605711314598,101.0,222.0,1
289,316,106,49.293706,-114.392695,106,49.29769702261788,-114.39544855326496,106,131936905.67572343,106,49286.0,49.5,-114.25,503521541.1307602,49286,4598400.346411405,0.0348530255644574,0.0091324798857358,0.0348530255644575,0.0091324798857358,102.0,223.0,1
290,315,106,49.293706,-114.392695,106,49.29769702261788,-114.39544855326496,106,131936905.67572343,106,49766.0,49.25,-114.5,506059794.770615,49766,87063379.64011689,0.659886475237661,0.1720416846779552,0.6598864752376616,0.8320055843103343,103.0,222.0,1
291,314,106,49.293706,-114.392695,106,49.29769702261788,-114.39544855326496,106,131936905.67572343,106,49767.0,49.25,-114.25,506059794.77061486,49767,36444822.84083597,0.2762291767734088,0.0720168312468995,0.2762291767734091,0.0904223493685713,103.0,223.0,1
292,317,106,49.293706,-114.392695,106,49.29769702261788,-114.39544855326496,106,131936905.67572343,106,49285.0,49.5,-114.5,503521541.1307602,49285,3830302.848359047,0.0290313224244717,0.0076070287673439,0.0290313224244718,0.0085292150726515,102.0,222.0,1
293,319,107,49.257697,-114.254483,107,49.25987315052184,-114.25808038055044,107,239094734.10808575,107,49767.0,49.25,-114.25,506059794.77061486,49767,225963384.3719644,0.9450788835433522,0.4465151879421449,0.9450788835433522,0.560632169222471,103.0,223.0,1
294,320,107,49.257697,-114.254483,107,49.25987315052184,-114.25808038055044,107,239094734.10808575,107,49766.0,49.25,-114.5,506059794.770615,49766,258295.83075246503,0.0010803074844622,0.0005104057532757,0.0010803074844622,0.0024683578156332,103.0,222.0,1
295,318,107,49.257697,-114.254483,107,49.25987315052184,-114.25808038055044,107,239094734.10808575,107,49768.0,49.25,-114.0,506059794.77061486,49768,7668710.069955156,0.0320739396397095,0.0151537627553107,0.0320739396397095,0.0151537627553107,103.0,224.0,1
296,322,107,49.257697,-114.254483,107,49.25987315052184,-114.25808038055044,107,239094734.10808575,107,49286.0,49.5,-114.25,503521541.1307602,49286,5204343.83541381,0.021766869332476,0.0103358911392874,0.021766869332476,0.0103358911392875,102.0,223.0,1
297,329,108,50.907626,-114.487182,108,50.911655501555884,-114.48770847462583,108,113938047.32984056,108,46400.0,51.0,-114.25,488085265.9844974,46400,5750968.718881987,0.0504745241265496,0.011782713225899,0.0504745241265496,0.011782713225899,96.0,223.0,1
298,326,108,50.907626,-114.487182,108,50.911655501555884,-114.48770847462583,108,113938047.32984056,108,46880.0,50.75,-114.5,490682360.6475352,46880,2006588.3057795055,0.0176112225266649,0.0040893834111572,0.0176112225266649,0.0040893834111572,97.0,222.0,1
299,327,108,50.907626,-114.487182,108,50.911655501555884,-114.48770847462583,108,113938047.32984056,108,46398.0,51.0,-114.75,488085265.9845728,46398,2419147.588661,0.0212321313674771,0.0049564036393949,0.0212321313674771,0.0049564036393949,96.0,221.0,1
300,324,108,50.907626,-114.487182,108,50.911655501555884,-114.48770847462583,108,113938047.32984056,108,46879.0,50.75,-114.75,490682360.6476109,46879,130505.60308597617,0.0011454084578803,0.0002659675862685,0.0011454084578803,0.0002659675862685,97.0,221.0,1
301,328,108,50.907626,-114.487182,108,50.911655501555884,-114.48770847462583,108,113938047.32984056,108,46399.0,51.0,-114.5,488085265.98449737,46399,103630837.11343196,0.9095367135214268,0.212321174875874,0.9095367135214278,0.212321174875874,96.0,222.0,1
302,335,109,50.856046,-114.487622,109,50.85728656242352,-114.49709594269514,109,143824607.51538897,109,46400.0,51.0,-114.25,488085265.9844974,46400,3273186.897753417,0.0227581841125705,0.0067061784607474,0.0227581841125705,0.0067061784607474,96.0,223.0,1
303,331,109,50.856046,-114.487622,109,50.85728656242352,-114.49709594269514,109,143824607.51538897,109,46881.0,50.75,-114.25,490682360.6475352,46881,18271275.895258367,0.1270385938185395,0.037236463668974,0.1270385938185395,0.037236463668974,97.0,223.0,1
304,332,109,50.856046,-114.487622,109,50.85728656242352,-114.49709594269514,109,143824607.51538897,109,46880.0,50.75,-114.5,490682360.6475352,46880,86136654.1751361,0.5989006725842769,0.1755446314831142,0.5989006725842768,0.1755446314831141,97.0,222.0,1
305,333,109,50.856046,-114.487622,109,50.85728656242352,-114.49709594269514,109,143824607.51538897,109,46398.0,51.0,-114.75,488085265.9845728,46398,369736.2551453343,0.0025707440578676,0.0007575239018934,0.0025707440578676,0.0007575239018934,96.0,221.0,1
306,334,109,50.856046,-114.487622,109,50.85728656242352,-114.49709594269514,109,143824607.51538897,109,46399.0,51.0,-114.5,488085265.98449737,46399,21414547.9806639,0.1488934915283713,0.0438746044453308,0.1488934915283713,0.0438746044453308,96.0,222.0,1
307,330,109,50.856046,-114.487622,109,50.85728656242352,-114.49709594269514,109,143824607.51538897,109,46879.0,50.75,-114.75,490682360.6476109,46879,14359206.311431903,0.0998383138983744,0.0292637507744936,0.0998383138983743,0.0292637507744936,97.0,221.0,1
308,339,110,49.41566,-114.442965,110,49.41686542543466,-114.44203174911311,110,140196449.1323032,110,49285.0,49.5,-114.5,503521541.1307602,49285,101701770.55254056,0.725423298392991,0.2019809725004982,0.725423298392991,0.2264667595889192,102.0,222.0,1
309,337,110,49.41566,-114.442965,110,49.41686542543466,-114.44203174911311,110,140196449.1323032,110,49766.0,49.25,-114.5,506059794.770615,49766,17321107.320408944,0.1235488304276739,0.0342273926903444,0.1235488304276739,0.1655260578740325,103.0,222.0,1
310,338,110,49.41566,-114.442965,110,49.41686542543466,-114.44203174911311,110,140196449.1323032,110,49286.0,49.5,-114.25,503521541.1307602,49286,21173571.25935369,0.151027871179335,0.042050974049301,0.151027871179335,0.0420509740493011,102.0,223.0,1
311,341,111,49.427111,-114.324633,111,49.42736711492227,-114.32359706422294,111,45641167.73857598,111,49285.0,49.5,-114.5,503521541.1307602,49285,123329.57546445345,0.0027021564428601,0.0002449340601943,0.0027021564428601,0.0002746269722264,102.0,222.0,1
312,340,111,49.427111,-114.324633,111,49.42736711492227,-114.32359706422294,111,45641167.73857598,111,49286.0,49.5,-114.25,503521541.1307602,49286,45517838.16311153,0.99729784355714,0.0903989888116642,0.99729784355714,0.0903989888116642,102.0,223.0,1
313,342,112,51.015786,-114.459145,112,51.02517336325197,-114.4554122118498,112,239169013.9300661,112,46398.0,51.0,-114.75,488085265.9845728,46398,173604.68500604594,0.0007258661235138,0.0003556851581164,0.0007258661235138,0.0003556851581164,96.0,221.0,1
314,343,112,51.015786,-114.459145,112,51.02517336325197,-114.4554122118498,112,239169013.9300661,112,46399.0,51.0,-114.5,488085265.98449737,46399,199284528.4278723,0.8332372373544334,0.40829859517661,0.8332372373544343,0.40829859517661,96.0,222.0,1
315,344,112,51.015786,-114.459145,112,51.02517336325197,-114.4554122118498,112,239169013.9300661,112,46400.0,51.0,-114.25,488085265.9844974,46400,39710880.81718748,0.1660368965220515,0.08136054002181,0.1660368965220517,0.08136054002181,96.0,223.0,1
